YEAR,CATEGORY,TYPE,DISTRICT_NAME,CONTENT_AREA,BELOW_BASIC_PCT,BASIC_PCT,PROFICIENT_PCT,ADVANCED_PCT
2023,MSIP Race/Ethnicity ,White (not Hispanic),WARRENSBURG R-VI,Eng. Language Arts,14.3,40.9,29.7,15.1
2023,MSIP Race/Ethnicity ,White (not Hispanic),WARRENSBURG R-VI,Mathematics,26.7,36.4,21,16
2023,MSIP Race/Ethnicity ,White (not Hispanic),WARRENSBURG R-VI,Science,17.7,39,26.8,16.5
2023,MSIP Race/Ethnicity ,White (not Hispanic),WARRENSBURG R-VI,Social Studies,2.5,48,45.6,3.9
2023,MSIP Special Programs ,EL students,WARRENSBURG R-VI,Eng. Language Arts,64.3,*,*,*
2023,MSIP Special Programs ,EL students,WARRENSBURG R-VI,Mathematics,71.4,*,*,*
2023,MSIP Special Programs ,IEP Students,WARRENSBURG R-VI,Eng. Language Arts,50.2,38.2,*,*
2023,MSIP Special Programs ,IEP Students,WARRENSBURG R-VI,Mathematics,67.6,24.3,*,*
2023,MSIP Special Programs ,IEP Students,WARRENSBURG R-VI,Science,58.9,32.2,*,*
2023,MSIP Special Programs ,IEP Students,WARRENSBURG R-VI,Social Studies,*,56.3,*,*
2023,MSIP Special Programs ,MAP Direct Certification,WARRENSBURG R-VI,Eng. Language Arts,34.3,44.7,15.3,5.7
2023,MSIP Special Programs ,MAP Direct Certification,WARRENSBURG R-VI,Mathematics,50,34.2,10.2,5.6
2023,MSIP Special Programs ,MAP Direct Certification,WARRENSBURG R-VI,Science,41.9,38.8,10.9,8.5
2023,MSIP Special Programs ,MAP Direct Certification,WARRENSBURG R-VI,Social Studies,*,68.2,22.7,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,WARRENSBURG R-VI,Eng. Language Arts,27.1,45.4,20.1,7.3
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,WARRENSBURG R-VI,Mathematics,43.6,36.7,11.5,8.3
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,WARRENSBURG R-VI,Science,34.2,41.7,16.9,7.1
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,WARRENSBURG R-VI,Social Studies,*,60.7,33.9,*
2023,MSIP Special Programs ,Student Group,WARRENSBURG R-VI,Eng. Language Arts,34.1,42.7,17.1,6.1
2023,MSIP Special Programs ,Student Group,WARRENSBURG R-VI,Mathematics,50.5,33.7,9.8,6
2023,MSIP Special Programs ,Student Group,WARRENSBURG R-VI,Science,42.2,38.8,14.1,5
2023,MSIP Special Programs ,Student Group,WARRENSBURG R-VI,Social Studies,*,72.3,21.3,*
2023,MSIP Total ,Total,WARRENSBURG R-VI,Eng. Language Arts,16.8,40,29.3,14
2023,MSIP Total ,Total,WARRENSBURG R-VI,Mathematics,29.9,35.7,19.7,14.7
2023,MSIP Total ,Total,WARRENSBURG R-VI,Science,20.7,39.4,25.6,14.2
2023,MSIP Total ,Total,WARRENSBURG R-VI,Social Studies,2.6,50.9,43.1,3.5
2023,MSIP Race/Ethnicity ,White (not Hispanic),KNOX CO. R-I,Eng. Language Arts,14.7,46.1,27.2,12
2023,MSIP Race/Ethnicity ,White (not Hispanic),KNOX CO. R-I,Mathematics,18,46.5,23,12.6
2023,MSIP Race/Ethnicity ,White (not Hispanic),KNOX CO. R-I,Science,7.1,41.8,36.7,14.3
2023,MSIP Race/Ethnicity ,White (not Hispanic),KNOX CO. R-I,Social Studies,*,71.4,25,*
2023,MSIP Special Programs ,IEP Students,KNOX CO. R-I,Eng. Language Arts,46.7,40,*,*
2023,MSIP Special Programs ,IEP Students,KNOX CO. R-I,Mathematics,58.6,31,*,*
2023,MSIP Special Programs ,IEP Students,KNOX CO. R-I,Science,*,*,*,*
2023,MSIP Special Programs ,IEP Students,KNOX CO. R-I,Social Studies,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,KNOX CO. R-I,Eng. Language Arts,23.4,48.9,*,*
2023,MSIP Special Programs ,MAP Direct Certification,KNOX CO. R-I,Mathematics,33.3,45.2,*,*
2023,MSIP Special Programs ,MAP Direct Certification,KNOX CO. R-I,Science,*,40.9,36.4,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,KNOX CO. R-I,Eng. Language Arts,15.1,55.7,18.9,10.4
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,KNOX CO. R-I,Mathematics,24.5,47.2,20.8,7.6
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,KNOX CO. R-I,Science,8.1,45.2,32.3,14.5
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,KNOX CO. R-I,Social Studies,*,61.9,33.3,*
2023,MSIP Special Programs ,Student Group,KNOX CO. R-I,Eng. Language Arts,28.8,47,16.7,7.6
2023,MSIP Special Programs ,Student Group,KNOX CO. R-I,Mathematics,37.1,45.2,*,*
2023,MSIP Special Programs ,Student Group,KNOX CO. R-I,Science,*,37.9,31,*
2023,MSIP Special Programs ,Student Group,KNOX CO. R-I,Social Studies,*,77.8,*,*
2023,MSIP Total ,Total,KNOX CO. R-I,Eng. Language Arts,14.9,46.7,26.7,11.8
2023,MSIP Total ,Total,KNOX CO. R-I,Mathematics,18.5,46.6,22.8,12.2
2023,MSIP Total ,Total,KNOX CO. R-I,Science,6.9,43.1,36.3,13.7
2023,MSIP Total ,Total,KNOX CO. R-I,Social Studies,*,72.4,24.1,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),LACLEDE CO. R-I,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),LACLEDE CO. R-I,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,LACLEDE CO. R-I,Eng. Language Arts,*,58.3,*,*
2023,MSIP Race/Ethnicity ,Hispanic,LACLEDE CO. R-I,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,LACLEDE CO. R-I,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,LACLEDE CO. R-I,Social Studies,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),LACLEDE CO. R-I,Eng. Language Arts,17,42.4,27.4,13.3
2023,MSIP Race/Ethnicity ,White (not Hispanic),LACLEDE CO. R-I,Mathematics,23.6,34.6,25.3,16.6
2023,MSIP Race/Ethnicity ,White (not Hispanic),LACLEDE CO. R-I,Science,21.7,37.5,30.9,9.9
2023,MSIP Race/Ethnicity ,White (not Hispanic),LACLEDE CO. R-I,Social Studies,*,60.8,35.3,*
2023,MSIP Special Programs ,IEP Students,LACLEDE CO. R-I,Eng. Language Arts,34,50,*,*
2023,MSIP Special Programs ,IEP Students,LACLEDE CO. R-I,Mathematics,45.8,37.5,*,*
2023,MSIP Special Programs ,IEP Students,LACLEDE CO. R-I,Science,76.9,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,LACLEDE CO. R-I,Eng. Language Arts,28.8,41.3,20,10
2023,MSIP Special Programs ,MAP Direct Certification,LACLEDE CO. R-I,Mathematics,32.1,42.3,12.8,12.8
2023,MSIP Special Programs ,MAP Direct Certification,LACLEDE CO. R-I,Science,*,34.4,*,*
2023,MSIP Special Programs ,MAP Direct Certification,LACLEDE CO. R-I,Social Studies,*,53.3,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LACLEDE CO. R-I,Eng. Language Arts,21.5,45.1,23.6,9.7
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LACLEDE CO. R-I,Mathematics,30.7,36,19.9,13.4
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LACLEDE CO. R-I,Science,26.7,36,26.7,10.7
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LACLEDE CO. R-I,Social Studies,*,55.6,*,*
2023,MSIP Special Programs ,Student Group,LACLEDE CO. R-I,Eng. Language Arts,28.8,45.6,18.4,7.2
2023,MSIP Special Programs ,Student Group,LACLEDE CO. R-I,Mathematics,35.3,40.3,14.3,10.1
2023,MSIP Special Programs ,Student Group,LACLEDE CO. R-I,Science,41.7,29.2,*,*
2023,MSIP Special Programs ,Student Group,LACLEDE CO. R-I,Social Studies,*,*,52.4,*
2023,MSIP Total ,Total,LACLEDE CO. R-I,Eng. Language Arts,17.4,42.3,27.5,12.8
2023,MSIP Total ,Total,LACLEDE CO. R-I,Mathematics,24.2,34.4,25.1,16.3
2023,MSIP Total ,Total,LACLEDE CO. R-I,Science,22,36.5,32.1,9.4
2023,MSIP Total ,Total,LACLEDE CO. R-I,Social Studies,*,57.1,39.3,*
2023,MSIP Race/Ethnicity ,Hispanic,GASCONADE C-4,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,GASCONADE C-4,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),GASCONADE C-4,Eng. Language Arts,*,54.1,21.6,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),GASCONADE C-4,Mathematics,29.7,40.5,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),GASCONADE C-4,Science,*,*,*,*
2023,MSIP Special Programs ,IEP Students,GASCONADE C-4,Eng. Language Arts,*,75,*,*
2023,MSIP Special Programs ,IEP Students,GASCONADE C-4,Mathematics,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,GASCONADE C-4,Eng. Language Arts,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,GASCONADE C-4,Mathematics,*,66.7,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,GASCONADE C-4,Eng. Language Arts,19.2,53.9,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,GASCONADE C-4,Mathematics,30.8,50,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,GASCONADE C-4,Science,*,*,*,*
2023,MSIP Special Programs ,Student Group,GASCONADE C-4,Eng. Language Arts,*,52.6,31.6,*
2023,MSIP Special Programs ,Student Group,GASCONADE C-4,Mathematics,*,47.4,*,*
2023,MSIP Total ,Total,GASCONADE C-4,Eng. Language Arts,11.6,51.2,25.6,11.6
2023,MSIP Total ,Total,GASCONADE C-4,Mathematics,25.6,39.5,16.3,18.6
2023,MSIP Total ,Total,GASCONADE C-4,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,Amer. Indian or Alaska Native,LEBANON R-III,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Amer. Indian or Alaska Native,LEBANON R-III,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,LEBANON R-III,Eng. Language Arts,*,*,41.7,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,LEBANON R-III,Mathematics,*,41.7,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),LEBANON R-III,Eng. Language Arts,*,72.2,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),LEBANON R-III,Mathematics,40,50,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),LEBANON R-III,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,LEBANON R-III,Eng. Language Arts,21.1,36.8,31.6,10.5
2023,MSIP Race/Ethnicity ,Hispanic,LEBANON R-III,Mathematics,26.6,35.4,21.5,16.5
2023,MSIP Race/Ethnicity ,Hispanic,LEBANON R-III,Science,37.8,37.8,*,*
2023,MSIP Race/Ethnicity ,Hispanic,LEBANON R-III,Social Studies,*,78.6,*,*
2023,MSIP Race/Ethnicity ,Multiracial,LEBANON R-III,Eng. Language Arts,24.4,42.6,23.5,9.6
2023,MSIP Race/Ethnicity ,Multiracial,LEBANON R-III,Mathematics,25.9,40.5,23.3,10.3
2023,MSIP Race/Ethnicity ,Multiracial,LEBANON R-III,Science,34.5,37.9,*,*
2023,MSIP Race/Ethnicity ,Multiracial,LEBANON R-III,Social Studies,31.6,57.9,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),LEBANON R-III,Eng. Language Arts,20.3,42.2,25.1,12.3
2023,MSIP Race/Ethnicity ,White (not Hispanic),LEBANON R-III,Mathematics,27.7,35.3,23.1,14
2023,MSIP Race/Ethnicity ,White (not Hispanic),LEBANON R-III,Science,29.6,39.3,23.1,8.1
2023,MSIP Race/Ethnicity ,White (not Hispanic),LEBANON R-III,Social Studies,*,70.9,23,*
2023,MSIP Special Programs ,EL students,LEBANON R-III,Eng. Language Arts,23.1,30.8,30.8,15.4
2023,MSIP Special Programs ,EL students,LEBANON R-III,Mathematics,20,45,17.5,17.5
2023,MSIP Special Programs ,EL students,LEBANON R-III,Science,26.3,47.4,*,*
2023,MSIP Special Programs ,IEP Students,LEBANON R-III,Eng. Language Arts,60.6,36.4,*,*
2023,MSIP Special Programs ,IEP Students,LEBANON R-III,Mathematics,79.2,14.7,3.7,2.5
2023,MSIP Special Programs ,IEP Students,LEBANON R-III,Science,74.7,21.4,*,*
2023,MSIP Special Programs ,IEP Students,LEBANON R-III,Social Studies,*,85.7,*,*
2023,MSIP Special Programs ,MAP Direct Certification,LEBANON R-III,Eng. Language Arts,30.3,43,20.8,5.9
2023,MSIP Special Programs ,MAP Direct Certification,LEBANON R-III,Mathematics,38.7,36.2,17.4,7.7
2023,MSIP Special Programs ,MAP Direct Certification,LEBANON R-III,Science,42.7,35.8,18.3,3.3
2023,MSIP Special Programs ,MAP Direct Certification,LEBANON R-III,Social Studies,13.4,75.3,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LEBANON R-III,Eng. Language Arts,26.2,43.7,22.1,8
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LEBANON R-III,Mathematics,34.2,35.7,20.3,9.8
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LEBANON R-III,Science,38.7,36.3,20.7,4.4
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LEBANON R-III,Social Studies,*,74.9,14,*
2023,MSIP Special Programs ,Student Group,LEBANON R-III,Eng. Language Arts,34,42.7,17.8,5.5
2023,MSIP Special Programs ,Student Group,LEBANON R-III,Mathematics,44.5,32.8,15,7.7
2023,MSIP Special Programs ,Student Group,LEBANON R-III,Science,48.5,33.6,14.4,3.5
2023,MSIP Special Programs ,Student Group,LEBANON R-III,Social Studies,12,78.2,*,*
2023,MSIP Total ,Total,LEBANON R-III,Eng. Language Arts,20.6,42.3,25.2,12
2023,MSIP Total ,Total,LEBANON R-III,Mathematics,27.6,35.8,22.9,13.7
2023,MSIP Total ,Total,LEBANON R-III,Science,30.3,39.4,22.6,7.7
2023,MSIP Total ,Total,LEBANON R-III,Social Studies,*,70.8,22.1,*
2023,MSIP Race/Ethnicity ,Hispanic,LACLEDE CO. C-5,Eng. Language Arts,*,75,*,*
2023,MSIP Race/Ethnicity ,Hispanic,LACLEDE CO. C-5,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,LACLEDE CO. C-5,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,LACLEDE CO. C-5,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),LACLEDE CO. C-5,Eng. Language Arts,31.9,43.4,17.5,7.2
2023,MSIP Race/Ethnicity ,White (not Hispanic),LACLEDE CO. C-5,Mathematics,31.2,37.3,19,12.6
2023,MSIP Race/Ethnicity ,White (not Hispanic),LACLEDE CO. C-5,Science,21.7,35.9,31.5,10.9
2023,MSIP Special Programs ,IEP Students,LACLEDE CO. C-5,Eng. Language Arts,65.2,31.8,*,*
2023,MSIP Special Programs ,IEP Students,LACLEDE CO. C-5,Mathematics,66.7,25.8,*,*
2023,MSIP Special Programs ,IEP Students,LACLEDE CO. C-5,Science,50,*,25,*
2023,MSIP Special Programs ,MAP Direct Certification,LACLEDE CO. C-5,Eng. Language Arts,33.3,51,*,*
2023,MSIP Special Programs ,MAP Direct Certification,LACLEDE CO. C-5,Mathematics,30.4,41.2,21.6,6.9
2023,MSIP Special Programs ,MAP Direct Certification,LACLEDE CO. C-5,Science,*,40,36.7,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LACLEDE CO. C-5,Eng. Language Arts,38,45.6,12.3,4.1
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LACLEDE CO. C-5,Mathematics,32.8,38.6,19.9,8.8
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LACLEDE CO. C-5,Science,*,33.3,35.2,*
2023,MSIP Special Programs ,Student Group,LACLEDE CO. C-5,Eng. Language Arts,43.1,45.1,*,*
2023,MSIP Special Programs ,Student Group,LACLEDE CO. C-5,Mathematics,41,36.8,17.4,4.9
2023,MSIP Special Programs ,Student Group,LACLEDE CO. C-5,Science,*,33.3,33.3,*
2023,MSIP Total ,Total,LACLEDE CO. C-5,Eng. Language Arts,31.2,44.3,17.4,7.1
2023,MSIP Total ,Total,LACLEDE CO. C-5,Mathematics,30.5,37.9,19.2,12.4
2023,MSIP Total ,Total,LACLEDE CO. C-5,Science,21.7,36.1,32,10.3
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,CONCORDIA R-II,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Asian/Pacific Islander,CONCORDIA R-II,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,CONCORDIA R-II,Eng. Language Arts,53.3,33.3,*,*
2023,MSIP Race/Ethnicity ,Hispanic,CONCORDIA R-II,Mathematics,56.3,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,CONCORDIA R-II,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,CONCORDIA R-II,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,CONCORDIA R-II,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),CONCORDIA R-II,Eng. Language Arts,16.6,43.2,28.4,11.8
2023,MSIP Race/Ethnicity ,White (not Hispanic),CONCORDIA R-II,Mathematics,19.7,36.4,25.4,18.5
2023,MSIP Race/Ethnicity ,White (not Hispanic),CONCORDIA R-II,Science,24.4,44.9,21.8,9
2023,MSIP Race/Ethnicity ,White (not Hispanic),CONCORDIA R-II,Social Studies,*,71.9,25,*
2023,MSIP Special Programs ,EL students,CONCORDIA R-II,Eng. Language Arts,62.5,*,*,*
2023,MSIP Special Programs ,EL students,CONCORDIA R-II,Mathematics,60,*,*,*
2023,MSIP Special Programs ,EL students,CONCORDIA R-II,Science,*,*,*,*
2023,MSIP Special Programs ,IEP Students,CONCORDIA R-II,Eng. Language Arts,61.3,25.8,*,*
2023,MSIP Special Programs ,IEP Students,CONCORDIA R-II,Mathematics,71.9,21.9,*,*
2023,MSIP Special Programs ,IEP Students,CONCORDIA R-II,Science,70.6,*,*,*
2023,MSIP Special Programs ,IEP Students,CONCORDIA R-II,Social Studies,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,CONCORDIA R-II,Eng. Language Arts,41.4,31,*,*
2023,MSIP Special Programs ,MAP Direct Certification,CONCORDIA R-II,Mathematics,33.3,39.4,*,*
2023,MSIP Special Programs ,MAP Direct Certification,CONCORDIA R-II,Science,*,*,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CONCORDIA R-II,Eng. Language Arts,28.8,41.1,21.9,8.2
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CONCORDIA R-II,Mathematics,34.2,34.2,22.8,8.9
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CONCORDIA R-II,Science,30.6,41.7,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,CONCORDIA R-II,Social Studies,*,76.9,*,*
2023,MSIP Special Programs ,Student Group,CONCORDIA R-II,Eng. Language Arts,46.4,30.4,*,*
2023,MSIP Special Programs ,Student Group,CONCORDIA R-II,Mathematics,50,27.4,*,*
2023,MSIP Special Programs ,Student Group,CONCORDIA R-II,Science,50,26.9,*,*
2023,MSIP Special Programs ,Student Group,CONCORDIA R-II,Social Studies,*,87.5,*,*
2023,MSIP Total ,Total,CONCORDIA R-II,Eng. Language Arts,19,41,28.5,11.5
2023,MSIP Total ,Total,CONCORDIA R-II,Mathematics,22.6,34.8,25,17.7
2023,MSIP Total ,Total,CONCORDIA R-II,Science,26.1,42.4,20.7,10.9
2023,MSIP Total ,Total,CONCORDIA R-II,Social Studies,*,72.2,22.2,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),LAFAYETTE CO. C-1,Eng. Language Arts,26.9,50,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),LAFAYETTE CO. C-1,Mathematics,40.7,51.9,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),LAFAYETTE CO. C-1,Science,*,50,*,*
2023,MSIP Race/Ethnicity ,Hispanic,LAFAYETTE CO. C-1,Eng. Language Arts,*,33.3,38.1,*
2023,MSIP Race/Ethnicity ,Hispanic,LAFAYETTE CO. C-1,Mathematics,47.6,33.3,*,*
2023,MSIP Race/Ethnicity ,Hispanic,LAFAYETTE CO. C-1,Science,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,LAFAYETTE CO. C-1,Eng. Language Arts,25.9,48.2,*,*
2023,MSIP Race/Ethnicity ,Multiracial,LAFAYETTE CO. C-1,Mathematics,33.3,37,*,*
2023,MSIP Race/Ethnicity ,Multiracial,LAFAYETTE CO. C-1,Science,72.7,*,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),LAFAYETTE CO. C-1,Eng. Language Arts,19.4,46,25.4,9.2
2023,MSIP Race/Ethnicity ,White (not Hispanic),LAFAYETTE CO. C-1,Mathematics,34.3,33.4,21.8,10.6
2023,MSIP Race/Ethnicity ,White (not Hispanic),LAFAYETTE CO. C-1,Science,25.4,42.9,21.5,10.2
2023,MSIP Race/Ethnicity ,White (not Hispanic),LAFAYETTE CO. C-1,Social Studies,*,58.5,28.3,*
2023,MSIP Special Programs ,IEP Students,LAFAYETTE CO. C-1,Eng. Language Arts,61.8,34.2,*,*
2023,MSIP Special Programs ,IEP Students,LAFAYETTE CO. C-1,Mathematics,75.7,23,*,*
2023,MSIP Special Programs ,IEP Students,LAFAYETTE CO. C-1,Science,58.1,38.7,*,*
2023,MSIP Special Programs ,IEP Students,LAFAYETTE CO. C-1,Social Studies,*,85.7,*,*
2023,MSIP Special Programs ,MAP Direct Certification,LAFAYETTE CO. C-1,Eng. Language Arts,33.9,44.6,*,*
2023,MSIP Special Programs ,MAP Direct Certification,LAFAYETTE CO. C-1,Mathematics,51.7,26.7,15.8,5.8
2023,MSIP Special Programs ,MAP Direct Certification,LAFAYETTE CO. C-1,Science,45,30,*,*
2023,MSIP Special Programs ,MAP Direct Certification,LAFAYETTE CO. C-1,Social Studies,*,58.3,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LAFAYETTE CO. C-1,Eng. Language Arts,30.8,43.3,18.3,7.7
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LAFAYETTE CO. C-1,Mathematics,44.9,32.4,15.6,7.1
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LAFAYETTE CO. C-1,Science,36,37.3,14.7,12
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,LAFAYETTE CO. C-1,Social Studies,*,55.6,25.9,*
2023,MSIP Special Programs ,Student Group,LAFAYETTE CO. C-1,Eng. Language Arts,35.8,42.6,19,2.6
2023,MSIP Special Programs ,Student Group,LAFAYETTE CO. C-1,Mathematics,52.5,31,12,4.5
2023,MSIP Special Programs ,Student Group,LAFAYETTE CO. C-1,Science,45.2,37,9.6,8.2
2023,MSIP Special Programs ,Student Group,LAFAYETTE CO. C-1,Social Studies,*,65,*,*
2023,MSIP Total ,Total,LAFAYETTE CO. C-1,Eng. Language Arts,20.4,45.8,25.2,8.5
2023,MSIP Total ,Total,LAFAYETTE CO. C-1,Mathematics,35.1,34.5,20.6,9.8
2023,MSIP Total ,Total,LAFAYETTE CO. C-1,Science,29.2,40.7,19.6,10.5
2023,MSIP Total ,Total,LAFAYETTE CO. C-1,Social Studies,*,60,26.7,*
2023,MSIP Race/Ethnicity ,Amer. Indian or Alaska Native,ODESSA R-VII,Eng. Language Arts,*,66.7,*,*
2023,MSIP Race/Ethnicity ,Amer. Indian or Alaska Native,ODESSA R-VII,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),ODESSA R-VII,Eng. Language Arts,*,*,*,*
2023,MSIP Race/Ethnicity ,Black (not Hispanic),ODESSA R-VII,Mathematics,*,*,*,*
2023,MSIP Race/Ethnicity ,Hispanic,ODESSA R-VII,Eng. Language Arts,21.3,38.3,27.7,12.8
2023,MSIP Race/Ethnicity ,Hispanic,ODESSA R-VII,Mathematics,38,*,30,*
2023,MSIP Race/Ethnicity ,Hispanic,ODESSA R-VII,Science,31.3,43.8,*,*
2023,MSIP Race/Ethnicity ,Hispanic,ODESSA R-VII,Social Studies,*,*,*,*
2023,MSIP Race/Ethnicity ,Multiracial,ODESSA R-VII,Eng. Language Arts,*,47.8,32.6,*
2023,MSIP Race/Ethnicity ,Multiracial,ODESSA R-VII,Mathematics,27.3,40.9,13.6,18.2
2023,MSIP Race/Ethnicity ,Multiracial,ODESSA R-VII,Science,33.3,33.3,*,*
2023,MSIP Race/Ethnicity ,White (not Hispanic),ODESSA R-VII,Eng. Language Arts,15.8,40.2,31,13
2023,MSIP Race/Ethnicity ,White (not Hispanic),ODESSA R-VII,Mathematics,22.7,33.9,28.5,14.9
2023,MSIP Race/Ethnicity ,White (not Hispanic),ODESSA R-VII,Science,21.5,45.4,23.9,9.3
2023,MSIP Race/Ethnicity ,White (not Hispanic),ODESSA R-VII,Social Studies,*,54.7,38.9,*
2023,MSIP Special Programs ,EL students,ODESSA R-VII,Eng. Language Arts,46.2,*,*,*
2023,MSIP Special Programs ,EL students,ODESSA R-VII,Mathematics,35.7,*,35.7,*
2023,MSIP Special Programs ,EL students,ODESSA R-VII,Science,*,*,*,*
2023,MSIP Special Programs ,IEP Students,ODESSA R-VII,Eng. Language Arts,43.9,43.2,*,*
2023,MSIP Special Programs ,IEP Students,ODESSA R-VII,Mathematics,54.8,33.1,8.1,4
2023,MSIP Special Programs ,IEP Students,ODESSA R-VII,Science,60.7,28.6,*,*
2023,MSIP Special Programs ,IEP Students,ODESSA R-VII,Social Studies,*,*,*,*
2023,MSIP Special Programs ,MAP Direct Certification,ODESSA R-VII,Eng. Language Arts,23.9,42.3,23.4,10.5
2023,MSIP Special Programs ,MAP Direct Certification,ODESSA R-VII,Mathematics,31.2,37.1,20.8,10.9
2023,MSIP Special Programs ,MAP Direct Certification,ODESSA R-VII,Science,30.9,48.2,*,*
2023,MSIP Special Programs ,MAP Direct Certification,ODESSA R-VII,Social Studies,*,75,*,*
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,ODESSA R-VII,Eng. Language Arts,23.3,45.4,22.1,9.2
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,ODESSA R-VII,Mathematics,33,36.2,21.2,9.6
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,ODESSA R-VII,Science,32.5,45.6,16.6,5.3
2023,MSIP Special Programs ,MAP Free and Reduced Lunch,ODESSA R-VII,Social Studies,*,66.7,29.6,*
2023,MSIP Special Programs ,Student Group,ODESSA R-VII,Eng. Language Arts,28.5,42.1,21.2,8.2
2023,MSIP Special Programs ,Student Group,ODESSA R-VII,Mathematics,37.5,34.8,18.3,9.4
2023,MSIP Special Programs ,Student Group,ODESSA R-VII,Science,38.3,42.2,13.6,5.8
2023,MSIP Special Programs ,Student Group,ODESSA R-VII,Social Studies,*,63.6,31.8,*
